model_name,fold,ACSA,recall,CM,f1_score,training_time,inference_time,error_rate,train_accuracy,test_accuracy,precision,loacc
LVQ,fold_0,0.5155889145496536,0.03117782909930716,"[[458   0]
 [839  27]]",0.06047032474804031,28.559797048568726,0.061414480209350586,0.6336858006042296,0.48934160820291417,0.36631419939577037,1.0,0.061414480209350586
LVQ,fold_1,0.5150115473441108,0.03002309468822171,"[[458   0]
 [840  26]]",0.05829596412556054,27.356409311294556,0.06338143348693848,0.6344410876132931,0.4886999932537273,0.36555891238670696,1.0,0.06338143348693848
LVQ,fold_2,0.5179614147261414,0.03810623556581986,"[[457   1]
 [833  33]]",0.07333333333333332,27.121573209762573,0.07146692276000977,0.6299093655589123,0.4915472004327833,0.37009063444108764,0.9705882352941176,0.07146692276000977
LVQ,fold_3,0.5232766157438056,0.053117782909930716,"[[454   3]
 [820  46]]",0.1005464480874317,27.81755018234253,0.06818056106567383,0.6220710506424791,0.5023920221009366,0.3779289493575208,0.9387755102040817,0.06818056106567383
LVQ,fold_4,0.5197517700031837,0.04387990762124711,"[[455   2]
 [828  38]]",0.08388520971302427,27.91453218460083,0.05781912803649902,0.6273620559334845,0.49212015086206895,0.3726379440665155,0.95,0.05781912803649902
LVQ,fold_5,0.5145554651532992,0.03348729792147806,"[[455   2]
 [837  29]]",0.06465997770345595,28.525902032852173,0.06107616424560547,0.6341647770219199,0.49123043712898,0.36583522297808013,0.9354838709677419,0.06107616424560547
LVQ,fold_6,0.5069284064665127,0.013856812933025405,"[[457   0]
 [854  12]]",0.02733485193621868,28.018730878829956,0.07369184494018555,0.6455026455026456,0.4878212891939174,0.3544973544973545,1.0,0.07369184494018555
LVQ,fold_7,0.5121853538237627,0.026558891454965358,"[[456   1]
 [843  23]]",0.051685393258426963,27.7887225151062,0.06295084953308105,0.6379440665154951,0.4910240032273247,0.36205593348450493,0.9583333333333334,0.06295084953308105
LVQ,fold_8,0.5196304849884527,0.03926096997690531,"[[457   0]
 [832  34]]",0.07555555555555556,28.0079448223114,0.07784891128540039,0.6288737717309145,0.4975803199354752,0.3711262282690854,1.0,0.07784891128540039
LVQ,fold_9,0.5180478077592953,0.04046242774566474,"[[456   2]
 [830  35]]",0.07760532150776053,27.144031047821045,0.06598973274230957,0.6288737717309145,0.4931525241675618,0.3711262282690854,0.9459459459459459,0.06598973274230957
