model_name,fold,ACSA,recall,CM,f1_score,training_time,inference_time,error_rate,train_accuracy,test_accuracy,precision,loacc
ANNs,fold_0,0.8483768165636314,0.8845265588914549,"[[372  86]
 [100 766]]",0.8917345750873109,192.26085233688354,0.02823638916015625,0.1404833836858006,0.8335806799784133,0.8595166163141994,0.8990610328638498,0.02823638916015625
ANNs,fold_1,0.835422612624424,0.8498845265588915,"[[376  82]
 [130 736]]",0.8741092636579572,64.97895622253418,0.00876307487487793,0.16012084592145015,0.8320178101598866,0.8398791540785498,0.8997555012224939,0.00876307487487793
ANNs,fold_2,0.8443251611081417,0.8960739030023095,"[[363  95]
 [ 90 776]]",0.8934945308002302,135.2537899017334,0.06181001663208008,0.13972809667673713,0.8332431701379497,0.8602719033232629,0.8909299655568312,0.06181001663208008
ANNs,fold_3,0.8589619518801703,0.8579676674364896,"[[393  64]
 [123 743]]",0.8882247459653317,78.4942135810852,0.04660344123840332,0.14134542705971276,0.8332996428812075,0.8586545729402872,0.9206939281288724,0.04660344123840332
ANNs,fold_4,0.8563467437500316,0.8833718244803695,"[[379  78]
 [101 765]]",0.8952603861907548,127.5849723815918,0.10130620002746582,0.1352985638699924,0.8370824353448276,0.8647014361300076,0.9074733096085409,0.10130620002746582
ANNs,fold_5,0.8375968385039494,0.8568129330254042,"[[374  83]
 [124 742]]",0.8775872264931993,80.86850595474243,0.022736072540283203,0.15646258503401356,0.8389098758769563,0.8435374149659864,0.8993939393939394,0.022736072540283203
ANNs,fold_6,0.8526109126192004,0.8452655889145496,"[[393  64]
 [134 732]]",0.8808664259927798,120.52503514289856,0.04224801063537598,0.1496598639455783,0.8377069035123133,0.8503401360544217,0.9195979899497487,0.04224801063537598
ANNs,fold_7,0.8491151247466912,0.8579676674364896,"[[384  73]
 [123 743]]",0.8834720570749108,222.61632013320923,0.05577588081359863,0.14814814814814814,0.8341961944463121,0.8518518518518519,0.9105392156862745,0.05577588081359863
ANNs,fold_8,0.871967242938938,0.894919168591224,"[[388  69]
 [ 91 775]]",0.9064327485380117,90.7868161201477,0.05098533630371094,0.12093726379440661,0.8315633821750236,0.8790627362055934,0.9182464454976303,0.05098533630371094
ANNs,fold_9,0.8448393366484085,0.838150289017341,"[[390  68]
 [140 725]]",0.8745476477683956,191.9034550189972,0.8339455127716064,0.15721844293272869,0.8347207303974221,0.8427815570672713,0.914249684741488,0.8339455127716064
