,model_name,fold,ACSA,recall,CM,f1_score,training_time,inference_time,error_rate,train_accuracy,test_accuracy,precision
0,MLP,fold_0,0.9763175647956532,0.9672489082969432,"[[472   7]
 [ 15 443]]",0.9757709251101321,32.06227517127991,0.004501819610595703,0.023479188900747072,0.9868311780756911,0.9765208110992529,0.9844444444444445
1,MLP,fold_1,0.9730903173459993,0.962882096069869,"[[471   8]
 [ 17 441]]",0.9724366041896362,32.30301475524902,0.008844137191772461,0.026680896478121663,0.9878989203938783,0.9733191035218783,0.9821826280623608
2,MLP,fold_2,0.9603249127093381,0.9519650655021834,"[[464  15]
 [ 22 436]]",0.9592959295929593,21.888019800186157,0.0,0.039487726787620026,0.9875430062878159,0.96051227321238,0.9667405764966741
3,MLP,fold_3,0.9699109316169968,0.9606986899563319,"[[469  10]
 [ 18 440]]",0.9691629955947135,26.96993064880371,0.008083343505859375,0.029882604055496254,0.9882548344999407,0.9701173959445037,0.9777777777777777
4,MLP,fold_4,0.9624604571022235,0.9541484716157205,"[[465  14]
 [ 21 437]]",0.9614961496149615,23.92616629600525,0.0,0.03735325506937037,0.9873057302171077,0.9626467449306296,0.9689578713968958
5,MLP,fold_5,0.9785009709091903,0.9716157205240175,"[[472   7]
 [ 13 445]]",0.978021978021978,25.02116298675537,0.0056264400482177734,0.021344717182497308,0.9871870921817535,0.9786552828175027,0.9845132743362832
6,MLP,fold_6,0.9604733603468203,0.9606126914660832,"[[460  19]
 [ 18 439]]",0.9595628415300546,28.943169116973877,0.007897615432739258,0.0395299145299145,0.9879003558718861,0.9604700854700855,0.9585152838427947
7,MLP,fold_7,0.9691255944413735,0.973741794310722,"[[462  17]
 [ 12 445]]",0.9684439608269858,31.666447162628174,0.0028913021087646484,0.030982905982905984,0.9858837485172005,0.969017094017094,0.9632034632034632
8,MLP,fold_8,0.9649502290969059,0.973741794310722,"[[458  21]
 [ 12 445]]",0.9642470205850487,27.97472357749939,0.008333444595336914,0.03525641025641024,0.9852906287069988,0.9647435897435898,0.9549356223175965
9,MLP,fold_9,0.9699181829394754,0.962800875273523,"[[468  11]
 [ 17 440]]",0.9691629955947135,21.546491146087646,0.008263587951660156,0.02991452991452992,0.9876631079478054,0.9700854700854701,0.975609756097561
