model_name,fold,ACSA,recall,CM,f1_score,training_time,inference_time,error_rate,train_accuracy,test_accuracy,precision,loacc
RF,fold_0,0.8569213469548291,0.8775981524249422,"[[383  75]
 [106 760]]",0.8935920047031157,35.32059073448181,0.07494759559631348,0.13670694864048338,0.9899487317862925,0.8632930513595166,0.9101796407185628,0.07494759559631348
RF,fold_1,0.8571633873554061,0.9064665127020786,"[[370  88]
 [ 81 785]]",0.9028177113283498,33.56483864784241,0.20437073707580566,0.12764350453172202,0.9896107400661135,0.872356495468278,0.8991981672394044,0.20437073707580566
RF,fold_2,0.8427821535544642,0.8995381062355658,"[[360  98]
 [ 87 779]]",0.8938611589214,39.03121042251587,0.14129638671875,0.13972809667673713,0.98985664051934,0.8602719033232629,0.8882554161915621,0.14129638671875
RF,fold_3,0.8548572121628656,0.8891454965357968,"[[375  82]
 [ 96 770]]",0.8963911525029103,38.40761423110962,0.22005915641784668,0.13454270597127738,0.989825483457988,0.8654572940287226,0.903755868544601,0.22005915641784668
RF,fold_4,0.8459831919183751,0.8845265588914549,"[[369  88]
 [100 766]]",0.8906976744186046,39.00581932067871,0.23896408081054688,0.14210128495842778,0.9894935344827587,0.8578987150415722,0.8969555035128806,0.23896408081054688
RF,fold_5,0.8421235490016727,0.8833718244803695,"[[366  91]
 [101 765]]",0.8885017421602788,39.32102990150452,0.13640856742858887,0.14512471655328796,0.9892066918510524,0.854875283446712,0.8936915887850467,0.13640856742858887
RF,fold_6,0.8730613348426579,0.894919168591224,"[[389  68]
 [ 91 775]]",0.9069631363370392,39.95575022697449,0.20267415046691895,0.1201814058956916,0.989772574350693,0.8798185941043084,0.9193357058125742,0.20267415046691895
RF,fold_7,0.8663148558982419,0.8879907621247113,"[[386  71]
 [ 97 769]]",0.9015240328253223,39.127448320388794,0.13534331321716309,0.12698412698412698,0.9911920930545284,0.873015873015873,0.9154761904761904,0.13534331321716309
RF,fold_8,0.8605095992035617,0.8960739030023095,"[[377  80]
 [ 90 776]]",0.9012775842044135,29.98688244819641,0.06462931632995605,0.128495842781557,0.9899179997311467,0.871504157218443,0.9065420560747663,0.06462931632995605
RF,fold_9,0.8593558320922836,0.8890173410404625,"[[380  78]
 [ 96 769]]",0.8983644859813085,39.21267819404602,0.19863367080688477,0.1315192743764172,0.9908029001074113,0.8684807256235828,0.9079102715466352,0.19863367080688477
