model_name,fold,ACSA,recall,CM,f1_score,training_time,inference_time,error_rate,train_accuracy,test_accuracy,precision,loacc
ANNs,fold_0,0.8378707504260919,0.9595842956120092,"[[328 130]
 [ 35 831]]",0.9096880131362889,134.78521823883057,0.015624523162841797,0.12462235649546827,0.8827777311277185,0.8753776435045317,0.8647242455775234,0.015624523162841797
ANNs,fold_1,0.8347317889811108,0.9445727482678984,"[[332 126]
 [ 48 818]]",0.9038674033149172,172.93486309051514,0.0,0.13141993957703924,0.8869762364598203,0.8685800604229608,0.8665254237288136,0.0
ANNs,fold_2,0.8347317889811108,0.9445727482678984,"[[332 126]
 [ 48 818]]",0.9038674033149172,44.69226431846619,0.002122640609741211,0.13141993957703924,0.8865563859266101,0.8685800604229608,0.8665254237288136,0.002122640609741211
ANNs,fold_3,0.8465264477135248,0.9468822170900693,"[[341 116]
 [ 46 820]]",0.9100998890122086,45.58160734176636,0.0058650970458984375,0.12244897959183676,0.8863979848866499,0.8775510204081632,0.8760683760683761,0.0058650970458984375
ANNs,fold_4,0.8578021639268045,0.9387990762124712,"[[355 102]
 [ 53 813]]",0.9129702414373948,45.6607186794281,0.005326747894287109,0.11715797430083141,0.8842149454240135,0.8828420256991686,0.8885245901639345,0.005326747894287109
ANNs,fold_5,0.8245233246243955,0.9422632794457275,"[[323 134]
 [ 50 816]]",0.8986784140969164,45.46090817451477,0.008921384811401367,0.1390778533635676,0.8861460957178842,0.8609221466364324,0.8589473684210527,0.008921384811401367
ANNs,fold_6,0.8550366129138219,0.9376443418013857,"[[353 104]
 [ 54 812]]",0.9113355780022446,58.8330762386322,0.005385160446166992,0.11942554799697658,0.8875734676742233,0.8805744520030234,0.8864628820960698,0.005385160446166992
ANNs,fold_7,0.8566158448764661,0.9561200923787528,"[[346 111]
 [ 38 828]]",0.9174515235457064,39.91880655288696,0.008519172668457031,0.1126228269085412,0.8852225020990764,0.8873771730914588,0.8817891373801917,0.008519172668457031
ANNs,fold_8,0.8664626720099453,0.9561200923787528,"[[355 102]
 [ 38 828]]",0.9220489977728286,43.159395933151245,0.0031898021697998047,0.10582010582010581,0.8841309823677582,0.8941798941798942,0.8903225806451613,0.0031898021697998047
ANNs,fold_9,0.849405558219956,0.9433526011560693,"[[346 112]
 [ 49 816]]",0.9102063580591186,55.94486474990845,0.009227752685546875,0.12169312169312174,0.8878253568429891,0.8783068783068783,0.8793103448275862,0.009227752685546875
