model_name,fold,ACSA,recall,CM,f1_score,training_time,inference_time,error_rate,train_accuracy,test_accuracy,precision,loacc,auc
SVM,fold_0,0.6636697358734128,0.9168591224018475,"[[188 270]
 [ 72 794]]",0.8227979274611399,6.444205045700073,0.2900969982147217,0.2583081570996979,0.7620287177764716,0.7416918429003021,0.7462406015037594,0.23364126250962278,0.7944043284891636
SVM,fold_1,0.6821354014340894,0.9734411085450346,"[[179 279]
 [ 23 843]]",0.8480885311871227,6.419695138931274,0.340029239654541,0.22809667673716016,0.7950289696867915,0.7719033232628398,0.7513368983957219,0.12466622676784339,0.8207325251873292
SVM,fold_2,0.7000741248726766,0.930715935334873,"[[215 243]
 [ 60 806]]",0.8417754569190601,20.27443552017212,0.6290318965911865,0.22885196374622352,0.7610210764967672,0.7711480362537765,0.7683508102955195,0.11372979214780603,0.7881226237179422
SVM,fold_3,0.6763623086602554,0.9872979214780601,"[[167 290]
 [ 11 855]]",0.8503232222774739,20.565324544906616,0.6342413425445557,0.22751322751322756,0.7794290512174643,0.7724867724867724,0.7467248908296943,0.22223590796339066,0.8752128804685644
SVM,fold_4,0.7055124039195274,0.9099307159353349,"[[229 228]
 [ 78 788]]",0.8374070138150904,21.38019323348999,0.6592569351196289,0.23129251700680276,0.7507976490344248,0.7687074829931972,0.7755905511811023,0.20631254811393376,0.8115748859162829
SVM,fold_5,0.6782472799308675,0.9757505773672055,"[[174 283]
 [ 21 845]]",0.847542627883651,12.215116262435913,0.22472238540649414,0.2297808012093726,0.781360201511335,0.7702191987906274,0.749113475177305,0.17037635788213157,0.8360833025909511
SVM,fold_6,0.6835648697954831,0.9907621247113164,"[[172 285]
 [  8 858]]",0.8541562966650074,6.466712474822998,0.27936244010925293,0.2214663643235072,0.7764903442485307,0.7785336356764928,0.7506561679790026,0.1724396388830569,0.8698738130492568
SVM,fold_7,0.65998756828599,0.8845265588914549,"[[199 258]
 [100 766]]",0.8105820105820105,6.4748640060424805,0.20891118049621582,0.2705971277399849,0.7377833753148615,0.7294028722600151,0.748046875,0.16800923787528868,0.7858574092510144
SVM,fold_8,0.6893701264901633,0.9826789838337182,"[[181 276]
 [ 15 851]]",0.8539889613647766,6.483346700668335,0.2083141803741455,0.21995464852607705,0.7807724601175483,0.780045351473923,0.7551020408163265,0.14766603681153334,0.8513323664222436
SVM,fold_9,0.6710692379534038,0.8901734104046243,"[[207 251]
 [ 95 770]]",0.8165429480381761,6.196826696395874,0.2059037685394287,0.26152683295540435,0.7353484466834592,0.7384731670445956,0.7541625857002938,0.19454797687861272,0.789997980664866
