model_name,fold,ACSA,recall,CM,f1_score,training_time,inference_time,error_rate,train_accuracy,test_accuracy,precision,loacc,auc
ANNs,fold_0,0.8516620107506278,0.8648960739030023,"[[384  74]
 [117 749]]",0.8869153345174658,63.72327947616577,0.017010211944580078,0.14425981873111782,0.8345250944414463,0.8557401812688822,0.9100850546780073,0.4384141647421093,0.9254767691640529
ANNs,fold_1,0.8505501376604778,0.9041570438799076,"[[365  93]
 [ 83 783]]",0.8989667049368542,61.81308722496033,0.010071039199829102,0.13293051359516617,0.8276327329150645,0.8670694864048338,0.8938356164383562,0.4776751347190146,0.9305722238470304
ANNs,fold_2,0.838561574069405,0.8648960739030023,"[[372  86]
 [117 749]]",0.8806584362139919,88.29864597320557,0.04568624496459961,0.15332326283987918,0.8347308628617798,0.8466767371601208,0.8970059880239521,0.45996920708237105,0.9255019817057797
ANNs,fold_3,0.863185449841066,0.8729792147806005,"[[390  67]
 [110 756]]",0.8952042628774423,73.76876401901245,0.032140493392944336,0.13378684807256236,0.8300653594771242,0.8662131519274376,0.9185905224787363,0.37759815242494227,0.9250357538116342
ANNs,fold_4,0.8572904927709077,0.8568129330254042,"[[392  65]
 [124 742]]",0.8870292887029289,100.95242285728455,0.028125524520874023,0.1428571428571429,0.8343211206896551,0.8571428571428571,0.919454770755886,0.5346420323325635,0.9384933369045032
ANNs,fold_5,0.8344358478075207,0.8614318706697459,"[[369  88]
 [120 746]]",0.8776470588235294,82.02296781539917,0.020670413970947266,0.15721844293272869,0.8325688073394495,0.8427815570672713,0.894484412470024,0.4557351809083911,0.9250686018364573
ANNs,fold_6,0.8531566951854903,0.8660508083140878,"[[384  73]
 [116 750]]",0.8880994671403197,85.08445858955383,0.03164052963256836,0.1428571428571429,0.838514331853048,0.8571428571428571,0.9113001215066828,0.4253271747498075,0.9257483032731793
ANNs,fold_7,0.848629984687767,0.8394919168591224,"[[392  65]
 [139 727]]",0.8769601930036188,75.83815956115723,0.025088071823120117,0.1541950113378685,0.8300948026625429,0.8458049886621315,0.9179292929292929,0.4330254041570439,0.9313173068662479
ANNs,fold_8,0.8720594700855564,0.8775981524249422,"[[396  61]
 [106 760]]",0.9010077059869591,78.98808479309082,0.03371429443359375,0.12622826908541196,0.8291437021104987,0.873771730914588,0.925700365408039,0.5069284064665127,0.942586706151677
ANNs,fold_9,0.8518413812252317,0.8739884393063584,"[[380  78]
 [109 756]]",0.8899352560329606,80.7972207069397,0.03100275993347168,0.14134542705971276,0.8368689581095596,0.8586545729402872,0.9064748201438849,0.4223506743737957,0.9234722467627534
