model_name,fold,ACSA,recall,CM,f1_score,training_time,inference_time,error_rate,train_accuracy,test_accuracy,precision,loacc,auc
Heterogêneo,fold_0,0.856954123259074,0.9387990762124712,"[[355 103]
 [ 53 813]]",0.9124579124579124,120.7678554058075,0.03179287910461426,0.1178247734138973,0.9717020740616341,0.8821752265861027,0.8875545851528385,0.44957659738260203,0.9393008057928336
Heterogêneo,fold_1,0.8546345694202124,0.953810623556582,"[[346 112]
 [ 40 826]]",0.9157427937915743,88.50109219551086,0.01714611053466797,0.11480362537764355,0.9717860441682761,0.8851963746223565,0.8805970149253731,0.4534257120862201,0.9337187490545298
Heterogêneo,fold_2,0.8456488195487963,0.9445727482678984,"[[342 116]
 [ 48 818]]",0.908888888888889,236.40913558006287,0.06716322898864746,0.1238670694864048,0.9712822235284239,0.8761329305135952,0.8758029978586723,0.41993841416474204,0.9260465726070777
Heterogêneo,fold_3,0.8637893481435812,0.9376443418013857,"[[361  96]
 [ 54 812]]",0.915445321307779,311.27223896980286,0.01451873779296875,0.11337868480725621,0.9717884130982368,0.8866213151927438,0.8942731277533039,0.40646651270207856,0.93309362697783
Heterogêneo,fold_4,0.8605070724324215,0.9376443418013857,"[[358  99]
 [ 54 812]]",0.9138998311761396,85.13553023338318,0.013519763946533203,0.11564625850340138,0.9686817800167926,0.8843537414965986,0.8913282107574094,0.5319476520400307,0.9420510306699481
Heterogêneo,fold_5,0.8489281436823142,0.9341801385681293,"[[349 108]
 [ 57 809]]",0.907459338194055,82.82631015777588,0.013507604598999023,0.12471655328798181,0.9711167086481948,0.8752834467120182,0.8822246455834242,0.4314857582755966,0.9281411555429778
Heterogêneo,fold_6,0.8611450821453297,0.941108545034642,"[[357 100]
 [ 51 815]]",0.9152161706906232,83.31763100624084,0.013512134552001953,0.11413454270597123,0.9706968933669186,0.8858654572940288,0.8907103825136612,0.4634334103156274,0.9419019511726745
Heterogêneo,fold_7,0.8606889999545182,0.9445727482678984,"[[355 102]
 [ 48 818]]",0.9160134378499439,140.87633347511292,0.013032197952270508,0.11337868480725621,0.969521410579345,0.8866213151927438,0.8891304347826087,0.44957659738260203,0.9406891010253636
Heterogêneo,fold_8,0.8705358270879973,0.9445727482678984,"[[364  93]
 [ 48 818]]",0.9206527855936973,82.74290370941162,0.015033245086669922,0.10657596371882083,0.9704450041981528,0.8934240362811792,0.897914379802415,0.5642802155504234,0.9461747211708047
Heterogêneo,fold_9,0.8614142918444102,0.9433526011560693,"[[357 101]
 [ 49 816]]",0.9158249158249158,85.0025475025177,0.014014005661010742,0.11337868480725621,0.9713685978169605,0.8866213151927438,0.8898582333696837,0.43044315992292875,0.9342832622359089
