model_name,fold,ACSA,recall,CM,f1_score,training_time,inference_time,error_rate,train_accuracy,test_accuracy,precision,loacc,auc
DTR,fold_0,0.8014134150892019,0.9237875288683602,"[[311 147]
 [ 66 800]]",0.882515168229454,0.05933666229248047,0.0,0.16087613293051362,0.8975564698967168,0.8391238670694864,0.8447729672650475,0.04409408336082701,0.8561523644321631
DTR,fold_1,0.7831166735580948,0.9133949191685913,"[[299 159]
 [ 75 791]]",0.8711453744493391,0.048293352127075195,0.0003314018249511719,0.17673716012084595,0.8877319674195986,0.823262839879154,0.8326315789473684,0.097560623556582,0.8478687838478373
DTR,fold_2,0.781311455570459,0.9272517321016166,"[[291 167]
 [ 63 803]]",0.8747276688453159,0.048775672912597656,0.0,0.1737160120845922,0.8831975816609287,0.8262839879154078,0.8278350515463917,0.13771572538316187,0.869309529332271
DTR,fold_3,0.810698096330623,0.894919168591224,"[[332 125]
 [ 91 775]]",0.8776896942242356,0.07042789459228516,0.0,0.16326530612244894,0.8848866498740554,0.8367346938775511,0.8611111111111112,0.10750673595073135,0.8618955331739784
DTR,fold_4,0.8118212461024554,0.9168591224018475,"[[323 134]
 [ 72 794]]",0.8851727982162765,0.05860328674316406,0.0,0.15570672713529854,0.8794290512174643,0.8442932728647015,0.8556034482758621,0.24398768283294844,0.8840325751335399
DTR,fold_5,0.776051010455779,0.9087759815242494,"[[294 163]
 [ 79 787]]",0.8667400881057268,0.058454036712646484,0.0,0.18291761148904007,0.8822837951301428,0.8170823885109599,0.828421052631579,0.11986002052861178,0.8528029472258578
DTR,fold_6,0.7691516618573789,0.9168591224018475,"[[284 173]
 [ 72 794]]",0.8663393344244407,0.05165553092956543,0.0,0.18518518518518523,0.8759865659109992,0.8148148148148148,0.8210961737331954,0.1307020052054694,0.8601331103036673
DTR,fold_7,0.8067752841354148,0.9330254041570438,"[[311 146]
 [ 58 808]]",0.8879120879120879,0.06550431251525879,0.001741170883178711,0.1541950113378685,0.8863979848866499,0.8458049886621315,0.8469601677148847,0.10929895290749797,0.870182079128365
DTR,fold_8,0.8026414865499972,0.9422632794457275,"[[303 154]
 [ 50 816]]",0.8888888888888888,0.05987381935119629,0.0005135536193847656,0.1541950113378685,0.8670864819479429,0.8458049886621315,0.8412371134020619,0.14660046189376444,0.8822739424199393
DTR,fold_9,0.782746043365222,0.9213872832369943,"[[295 163]
 [ 68 797]]",0.8734246575342466,0.057707786560058594,0.0,0.17460317460317465,0.8661628883291351,0.8253968253968254,0.8302083333333333,0.1853344343517754,0.8682068304010904
