model_name,fold,ACSA,recall,CM,f1_score,training_time,inference_time,error_rate,train_accuracy,test_accuracy,precision,loacc,auc
RF,fold_0,0.8519771675222123,0.8764434180138568,"[[379  79]
 [107 759]]",0.8908450704225352,16.970993518829346,0.07400989532470703,0.1404833836858006,0.9904883971937399,0.8595166163141994,0.905727923627685,0.47690531177829093,0.9321908690258882
RF,fold_1,0.8603754651713948,0.9041570438799076,"[[374  84]
 [ 83 783]]",0.9036353144835544,18.06861162185669,0.0670170783996582,0.1261329305135952,0.9898131282466437,0.8738670694864048,0.903114186851211,0.4172440338722094,0.9299368677955162
RF,fold_2,0.8422047863489214,0.8983833718244804,"[[360  98]
 [ 88 778]]",0.8932261768082663,18.415079593658447,0.09851193428039551,0.1404833836858006,0.9901947525020287,0.8595166163141994,0.8881278538812786,0.43418013856812926,0.9199375737466844
RF,fold_3,0.8607231113649112,0.8833718244803695,"[[383  74]
 [101 765]]",0.8973607038123168,21.067534923553467,0.09328579902648926,0.13227513227513232,0.9902971497877502,0.8677248677248677,0.9117997616209773,0.39953810623556585,0.9274033383700305
RF,fold_4,0.8481713757258149,0.8845265588914549,"[[371  86]
 [100 766]]",0.8917345750873109,42.1348979473114,0.17316079139709473,0.14058956916099774,0.9891567887931034,0.8594104308390023,0.8990610328638498,0.5057736720554272,0.9326691294262713
RF,fold_5,0.844251090301747,0.8810623556581986,"[[369  88]
 [103 763]]",0.8887594641817124,17.47418975830078,0.08161354064941406,0.14436885865457294,0.9894090663788451,0.8556311413454271,0.8965922444183314,0.49114703618167815,0.9287324199897918
RF,fold_6,0.8736387020482007,0.8960739030023095,"[[389  68]
 [ 90 776]]",0.9076023391812866,17.950093746185303,0.07594871520996094,0.11942554799697658,0.9893015744852645,0.8805744520030234,0.919431279620853,0.4488067744418784,0.9372400584189488
RF,fold_7,0.8597503044759224,0.8879907621247113,"[[380  77]
 [ 97 769]]",0.8983644859813084,20.587833642959595,0.18045949935913086,0.1315192743764172,0.9905197337457137,0.8684807256235828,0.9089834515366431,0.4287913779830639,0.934900268343095
RF,fold_8,0.8626977830110016,0.8960739030023095,"[[379  78]
 [ 90 776]]",0.9023255813953489,39.17719793319702,0.08445143699645996,0.12698412698412698,0.991127839763409,0.873015873015873,0.9086651053864169,0.5223248652809854,0.942553858126854
RF,fold_9,0.8616679708206074,0.8936416184971099,"[[380  78]
 [ 92 773]]",0.900932400932401,18.781659603118896,0.11291265487670898,0.128495842781557,0.9906015037593985,0.871504157218443,0.9083431257344301,0.4589595375722544,0.9307569982583234
